Namespace(model_path='../../checkpoints/resnet18_cifar10_200.pt', no_cuda=False, target_num=5, test_batch_size=50)
target count: 5
Files already downloaded and verified
======Load Model======
======Make Targets======
======Start Attack======
=======Attacking Target 0=======
Trying: 1 ------> some others
theta_m tensor(-4.1797, device='cuda:0') tensor(3.0567, device='cuda:0')
theta_p tensor(-3.6543, device='cuda:0') tensor(3.0656, device='cuda:0')
=========Processing epoch 0=========
step:   1, lambda: 0.00000, attack: 1.000, cls: 16.717069, reg: 513.283713, reg_best: 513.283713
step:  62, lambda: 0.06400, attack: 1.000, cls: 27.058498, reg: 467.844487, reg_best: 467.362421
step:  63, lambda: 0.06400, attack: 1.000, cls: 27.097124, reg: 466.658614, reg_best: 466.658614
step:  64, lambda: 0.06400, attack: 1.000, cls: 27.108359, reg: 460.558667, reg_best: 460.558667
step:  65, lambda: 0.06400, attack: 1.000, cls: 27.081286, reg: 456.502661, reg_best: 456.502661
step:  66, lambda: 0.06400, attack: 1.000, cls: 27.137289, reg: 453.308202, reg_best: 453.308202
step:  67, lambda: 0.06400, attack: 1.000, cls: 27.113897, reg: 451.257584, reg_best: 451.257584
step:  68, lambda: 0.06400, attack: 1.000, cls: 27.170480, reg: 448.177274, reg_best: 448.177274
step:  69, lambda: 0.06400, attack: 1.000, cls: 27.076462, reg: 444.096432, reg_best: 444.096432
step:  70, lambda: 0.06400, attack: 1.000, cls: 27.037327, reg: 441.620204, reg_best: 441.620204
step:  71, lambda: 0.06400, attack: 1.000, cls: 27.273855, reg: 436.741185, reg_best: 436.741185
up lambda from 0.06400 to 0.12800
step:  72, lambda: 0.12800, attack: 1.000, cls: 27.243012, reg: 429.263162, reg_best: 429.263162
step:  73, lambda: 0.12800, attack: 1.000, cls: 27.134999, reg: 420.431303, reg_best: 420.431303
step:  74, lambda: 0.12800, attack: 1.000, cls: 27.187614, reg: 411.077124, reg_best: 411.077124
step:  75, lambda: 0.12800, attack: 1.000, cls: 27.247381, reg: 400.527228, reg_best: 400.527228
step:  76, lambda: 0.12800, attack: 1.000, cls: 26.982161, reg: 390.962004, reg_best: 390.962004
step:  77, lambda: 0.12800, attack: 1.000, cls: 26.878346, reg: 380.908681, reg_best: 380.908681
step:  78, lambda: 0.12800, attack: 1.000, cls: 26.753780, reg: 371.678445, reg_best: 371.678445
step:  79, lambda: 0.12800, attack: 1.000, cls: 26.652474, reg: 362.730376, reg_best: 362.730376
step:  80, lambda: 0.12800, attack: 1.000, cls: 26.598966, reg: 354.257439, reg_best: 354.257439
step:  81, lambda: 0.12800, attack: 1.000, cls: 26.362458, reg: 348.926552, reg_best: 348.926552
up lambda from 0.12800 to 0.25600
step:  82, lambda: 0.25600, attack: 1.000, cls: 26.245216, reg: 337.405495, reg_best: 337.405495
step:  83, lambda: 0.25600, attack: 1.000, cls: 26.153757, reg: 319.729494, reg_best: 319.729494
step:  84, lambda: 0.25600, attack: 1.000, cls: 25.739066, reg: 301.726566, reg_best: 301.726566
step:  85, lambda: 0.25600, attack: 1.000, cls: 25.221142, reg: 284.701544, reg_best: 284.701544
step:  86, lambda: 0.25600, attack: 1.000, cls: 24.969966, reg: 268.053522, reg_best: 268.053522
step:  87, lambda: 0.25600, attack: 1.000, cls: 24.623611, reg: 250.944983, reg_best: 250.944983
step:  88, lambda: 0.25600, attack: 1.000, cls: 24.104487, reg: 234.014133, reg_best: 234.014133
step:  89, lambda: 0.25600, attack: 1.000, cls: 23.839053, reg: 219.640810, reg_best: 219.640810
step:  90, lambda: 0.25600, attack: 1.000, cls: 23.454085, reg: 206.040245, reg_best: 206.040245
step:  91, lambda: 0.25600, attack: 1.000, cls: 23.278593, reg: 193.287627, reg_best: 193.287627
up lambda from 0.25600 to 0.51200
step:  92, lambda: 0.51200, attack: 1.000, cls: 22.535010, reg: 173.139323, reg_best: 173.139323
step:  93, lambda: 0.51200, attack: 1.000, cls: 21.528954, reg: 145.338720, reg_best: 145.338720
step:  94, lambda: 0.51200, attack: 1.000, cls: 20.560795, reg: 121.303165, reg_best: 121.303165
step:  95, lambda: 0.51200, attack: 1.000, cls: 19.412868, reg: 99.790951, reg_best: 99.790951
step:  96, lambda: 0.51200, attack: 1.000, cls: 18.634514, reg: 83.820312, reg_best: 83.820312
step:  97, lambda: 0.51200, attack: 1.000, cls: 18.169905, reg: 72.459878, reg_best: 72.459878
step:  98, lambda: 0.51200, attack: 1.000, cls: 17.612001, reg: 61.477620, reg_best: 61.477620
step:  99, lambda: 0.51200, attack: 1.000, cls: 17.292930, reg: 52.031380, reg_best: 52.031380
step: 100, lambda: 0.51200, attack: 1.000, cls: 16.925170, reg: 44.966901, reg_best: 44.966901
step: 101, lambda: 0.51200, attack: 1.000, cls: 16.719447, reg: 39.389462, reg_best: 39.389462
up lambda from 0.51200 to 1.02400
step: 102, lambda: 1.02400, attack: 1.000, cls: 16.504343, reg: 31.818832, reg_best: 31.818832
step: 103, lambda: 1.02400, attack: 1.000, cls: 16.131685, reg: 25.088457, reg_best: 25.088457
step: 104, lambda: 1.02400, attack: 1.000, cls: 15.797677, reg: 20.434195, reg_best: 20.434195
step: 105, lambda: 1.02400, attack: 1.000, cls: 15.665802, reg: 18.092646, reg_best: 18.092646
step: 106, lambda: 1.02400, attack: 1.000, cls: 15.351242, reg: 16.661252, reg_best: 16.661252
step: 107, lambda: 1.02400, attack: 1.000, cls: 14.901118, reg: 15.176670, reg_best: 15.176670
step: 108, lambda: 1.02400, attack: 1.000, cls: 14.739470, reg: 13.971429, reg_best: 13.971429
step: 109, lambda: 1.02400, attack: 1.000, cls: 14.922708, reg: 13.178393, reg_best: 13.178393
step: 110, lambda: 1.02400, attack: 1.000, cls: 14.867494, reg: 12.419853, reg_best: 12.419853
step: 111, lambda: 1.02400, attack: 1.000, cls: 14.949764, reg: 11.691747, reg_best: 11.691747
up lambda from 1.02400 to 2.04800
step: 112, lambda: 2.04800, attack: 1.000, cls: 14.659164, reg: 10.414027, reg_best: 10.414027
step: 113, lambda: 2.04800, attack: 1.000, cls: 14.044861, reg: 9.202314, reg_best: 9.202314
step: 114, lambda: 2.04800, attack: 1.000, cls: 13.643150, reg: 8.695986, reg_best: 8.695986
step: 115, lambda: 2.04800, attack: 1.000, cls: 13.321845, reg: 8.414428, reg_best: 8.414428
step: 116, lambda: 2.04800, attack: 1.000, cls: 13.281724, reg: 8.247968, reg_best: 8.247968
step: 117, lambda: 2.04800, attack: 1.000, cls: 13.147935, reg: 8.131534, reg_best: 8.131534
step: 118, lambda: 2.04800, attack: 1.000, cls: 13.019650, reg: 8.034042, reg_best: 8.034042
step: 119, lambda: 2.04800, attack: 1.000, cls: 13.021186, reg: 7.963584, reg_best: 7.963584
step: 120, lambda: 2.04800, attack: 1.000, cls: 13.039532, reg: 7.886246, reg_best: 7.886246
step: 121, lambda: 2.04800, attack: 1.000, cls: 13.192198, reg: 7.625794, reg_best: 7.625794
up lambda from 2.04800 to 4.09600
step: 122, lambda: 4.09600, attack: 1.000, cls: 12.756316, reg: 7.171397, reg_best: 7.171397
step: 123, lambda: 4.09600, attack: 1.000, cls: 11.627332, reg: 6.985981, reg_best: 6.985981
step: 124, lambda: 4.09600, attack: 1.000, cls: 11.468621, reg: 6.944021, reg_best: 6.944021
step: 125, lambda: 4.09600, attack: 1.000, cls: 11.438475, reg: 6.920031, reg_best: 6.920031
step: 126, lambda: 4.09600, attack: 1.000, cls: 11.444538, reg: 6.869394, reg_best: 6.869394
step: 127, lambda: 4.09600, attack: 1.000, cls: 11.402467, reg: 6.667654, reg_best: 6.667654
step: 128, lambda: 4.09600, attack: 1.000, cls: 10.808432, reg: 6.240678, reg_best: 6.240678
step: 129, lambda: 4.09600, attack: 1.000, cls: 9.558679, reg: 5.977482, reg_best: 5.977482
step: 130, lambda: 4.09600, attack: 1.000, cls: 8.937684, reg: 5.915946, reg_best: 5.915946
step: 131, lambda: 4.09600, attack: 1.000, cls: 8.757275, reg: 5.900450, reg_best: 5.900450
up lambda from 4.09600 to 8.19200
step: 132, lambda: 8.19200, attack: 1.000, cls: 8.191095, reg: 5.594696, reg_best: 5.594696
step: 133, lambda: 8.19200, attack: 1.000, cls: 6.312311, reg: 5.072743, reg_best: 5.072743
step: 134, lambda: 8.19200, attack: 1.000, cls: 4.255178, reg: 4.508264, reg_best: 4.508264
step: 135, lambda: 8.19200, attack: 0.300, cls: 0.510632, reg: 2.975596, reg_best: 4.508264
step: 136, lambda: 8.19200, attack: 0.000, cls: 0.000051, reg: 1.149106, reg_best: 4.508264
step: 137, lambda: 8.19200, attack: 0.000, cls: 0.000016, reg: 0.324607, reg_best: 4.508264
step: 138, lambda: 8.19200, attack: 0.000, cls: 0.000014, reg: 0.112238, reg_best: 4.508264
step: 139, lambda: 8.19200, attack: 0.000, cls: 0.000014, reg: 0.043649, reg_best: 4.508264
step: 140, lambda: 8.19200, attack: 0.000, cls: 0.000014, reg: 0.017693, reg_best: 4.508264
step: 141, lambda: 8.19200, attack: 0.000, cls: 0.000014, reg: 0.007285, reg_best: 4.508264
step: 142, lambda: 8.19200, attack: 0.000, cls: 0.000014, reg: 0.003019, reg_best: 4.508264
step: 143, lambda: 8.19200, attack: 0.000, cls: 0.000014, reg: 0.001254, reg_best: 4.508264
step: 144, lambda: 8.19200, attack: 0.000, cls: 0.000014, reg: 0.000521, reg_best: 4.508264
down lambda from 8.19200 to 2.59054
step: 145, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000266, reg_best: 4.508264
step: 146, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000164, reg_best: 4.508264
step: 147, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000082, reg_best: 4.508264
step: 148, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000036, reg_best: 4.508264
step: 149, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000015, reg_best: 4.508264
step: 150, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000006, reg_best: 4.508264
step: 151, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000003, reg_best: 4.508264
step: 152, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000001, reg_best: 4.508264
step: 153, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 154, lambda: 2.59054, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
down lambda from 2.59054 to 0.81920
step: 155, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 156, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 157, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 158, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 159, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 160, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 161, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 162, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 163, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 164, lambda: 0.81920, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
down lambda from 0.81920 to 0.25905
step: 165, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 166, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 167, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 168, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 169, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 170, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 171, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 172, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 173, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 174, lambda: 0.25905, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
down lambda from 0.25905 to 0.08192
step: 175, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 176, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 177, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 178, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 179, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 180, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 181, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 182, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 183, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
step: 184, lambda: 0.08192, attack: 0.000, cls: 0.000014, reg: 0.000000, reg_best: 4.508264
early stop
From 4 to 6
Current mask: tensor([[[0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         ...,
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.]]], device='cuda:0',
       grad_fn=<BernoulliBackward0>)
Current l0 norm: 4
Current l1 norm: 4.0
Current l2 norm: 2.0
Current l_inf norm: 1.0
mask: (32, 32) 0.0 1.0
pattern: (32, 32, 3) 0.0 1.0
=======Attacking Target 2=======
Trying: 8 ------> some others
theta_m tensor(-3.8019, device='cuda:0') tensor(4.9138, device='cuda:0')
theta_p tensor(-3.5729, device='cuda:0') tensor(5.2236, device='cuda:0')
=========Processing epoch 0=========
step:   1, lambda: 0.00000, attack: 1.000, cls: 14.007453, reg: 513.889423, reg_best: 513.889423
initialize lambda to 0.00100
step:   2, lambda: 0.00100, attack: 1.000, cls: 18.516169, reg: 516.326779, reg_best: 513.889423
step:   3, lambda: 0.00100, attack: 1.000, cls: 20.542169, reg: 514.243045, reg_best: 513.889423
step:   4, lambda: 0.00100, attack: 1.000, cls: 21.485727, reg: 514.243719, reg_best: 513.889423
step:   5, lambda: 0.00100, attack: 1.000, cls: 22.477664, reg: 513.511401, reg_best: 513.511401
step:   6, lambda: 0.00100, attack: 1.000, cls: 23.007072, reg: 513.907367, reg_best: 513.511401
step:   7, lambda: 0.00100, attack: 1.000, cls: 23.541720, reg: 515.875793, reg_best: 513.511401
step:   8, lambda: 0.00100, attack: 1.000, cls: 23.874081, reg: 516.521744, reg_best: 513.511401
step:   9, lambda: 0.00100, attack: 1.000, cls: 24.182926, reg: 514.420242, reg_best: 513.511401
step:  10, lambda: 0.00100, attack: 1.000, cls: 24.629612, reg: 516.396051, reg_best: 513.511401
step:  11, lambda: 0.00100, attack: 1.000, cls: 24.902571, reg: 516.968256, reg_best: 513.511401
up lambda from 0.00100 to 0.00200
step:  12, lambda: 0.00200, attack: 1.000, cls: 25.276053, reg: 518.782462, reg_best: 513.511401
step:  13, lambda: 0.00200, attack: 1.000, cls: 25.441281, reg: 516.983273, reg_best: 513.511401
step:  14, lambda: 0.00200, attack: 1.000, cls: 25.728601, reg: 514.229483, reg_best: 513.511401
step:  15, lambda: 0.00200, attack: 1.000, cls: 25.927684, reg: 512.155196, reg_best: 512.155196
step:  16, lambda: 0.00200, attack: 1.000, cls: 26.120542, reg: 511.471817, reg_best: 511.471817
step:  17, lambda: 0.00200, attack: 1.000, cls: 26.135018, reg: 511.247652, reg_best: 511.247652
step:  18, lambda: 0.00200, attack: 1.000, cls: 26.335736, reg: 513.083398, reg_best: 511.247652
step:  19, lambda: 0.00200, attack: 1.000, cls: 26.611996, reg: 515.555423, reg_best: 511.247652
step:  20, lambda: 0.00200, attack: 1.000, cls: 26.790942, reg: 516.967487, reg_best: 511.247652
step:  21, lambda: 0.00200, attack: 1.000, cls: 27.123023, reg: 520.118927, reg_best: 511.247652
up lambda from 0.00200 to 0.00400
step:  22, lambda: 0.00400, attack: 1.000, cls: 27.546874, reg: 522.732138, reg_best: 511.247652
step:  23, lambda: 0.00400, attack: 1.000, cls: 27.479249, reg: 521.768237, reg_best: 511.247652
step:  24, lambda: 0.00400, attack: 1.000, cls: 27.701145, reg: 521.976501, reg_best: 511.247652
step:  25, lambda: 0.00400, attack: 1.000, cls: 27.862850, reg: 524.578601, reg_best: 511.247652
step:  26, lambda: 0.00400, attack: 1.000, cls: 27.839605, reg: 526.369397, reg_best: 511.247652
step:  27, lambda: 0.00400, attack: 1.000, cls: 27.881855, reg: 525.903021, reg_best: 511.247652
step:  28, lambda: 0.00400, attack: 1.000, cls: 28.205462, reg: 526.146567, reg_best: 511.247652
step:  29, lambda: 0.00400, attack: 1.000, cls: 28.704757, reg: 526.749680, reg_best: 511.247652
step:  30, lambda: 0.00400, attack: 1.000, cls: 28.905663, reg: 529.332242, reg_best: 511.247652
step:  31, lambda: 0.00400, attack: 1.000, cls: 29.168284, reg: 528.227533, reg_best: 511.247652
up lambda from 0.00400 to 0.00800
step:  32, lambda: 0.00800, attack: 1.000, cls: 29.367264, reg: 524.638684, reg_best: 511.247652
step:  33, lambda: 0.00800, attack: 1.000, cls: 29.438102, reg: 523.772189, reg_best: 511.247652
step:  34, lambda: 0.00800, attack: 1.000, cls: 29.444143, reg: 520.327737, reg_best: 511.247652
step:  35, lambda: 0.00800, attack: 1.000, cls: 29.507648, reg: 519.159491, reg_best: 511.247652
step:  36, lambda: 0.00800, attack: 1.000, cls: 29.557953, reg: 519.300394, reg_best: 511.247652
step:  37, lambda: 0.00800, attack: 1.000, cls: 29.643531, reg: 514.165086, reg_best: 511.247652
step:  38, lambda: 0.00800, attack: 1.000, cls: 29.631007, reg: 511.991249, reg_best: 511.247652
step:  39, lambda: 0.00800, attack: 1.000, cls: 29.717893, reg: 513.369513, reg_best: 511.247652
step:  40, lambda: 0.00800, attack: 1.000, cls: 29.832715, reg: 514.532953, reg_best: 511.247652
step:  41, lambda: 0.00800, attack: 1.000, cls: 29.915871, reg: 512.352336, reg_best: 511.247652
up lambda from 0.00800 to 0.01600
step:  42, lambda: 0.01600, attack: 1.000, cls: 29.821518, reg: 512.432962, reg_best: 511.247652
step:  43, lambda: 0.01600, attack: 1.000, cls: 29.930032, reg: 509.561960, reg_best: 509.561960
step:  44, lambda: 0.01600, attack: 1.000, cls: 29.795780, reg: 507.840483, reg_best: 507.840483
step:  45, lambda: 0.01600, attack: 1.000, cls: 29.995545, reg: 509.333101, reg_best: 507.840483
step:  46, lambda: 0.01600, attack: 1.000, cls: 30.025021, reg: 507.762459, reg_best: 507.762459
step:  47, lambda: 0.01600, attack: 1.000, cls: 30.282781, reg: 506.623326, reg_best: 506.623326
step:  48, lambda: 0.01600, attack: 1.000, cls: 30.599087, reg: 504.934470, reg_best: 504.934470
step:  49, lambda: 0.01600, attack: 1.000, cls: 30.623096, reg: 504.616278, reg_best: 504.616278
step:  50, lambda: 0.01600, attack: 1.000, cls: 30.749392, reg: 502.657085, reg_best: 502.657085
step:  51, lambda: 0.01600, attack: 1.000, cls: 31.027929, reg: 502.926741, reg_best: 502.657085
up lambda from 0.01600 to 0.03200
step:  52, lambda: 0.03200, attack: 1.000, cls: 31.226450, reg: 500.871957, reg_best: 500.871957
step:  53, lambda: 0.03200, attack: 1.000, cls: 31.490173, reg: 500.228107, reg_best: 500.228107
step:  54, lambda: 0.03200, attack: 1.000, cls: 31.410765, reg: 498.404240, reg_best: 498.404240
step:  55, lambda: 0.03200, attack: 1.000, cls: 31.720765, reg: 496.785880, reg_best: 496.785880
step:  56, lambda: 0.03200, attack: 1.000, cls: 32.003518, reg: 496.873663, reg_best: 496.785880
step:  57, lambda: 0.03200, attack: 1.000, cls: 32.177620, reg: 497.322853, reg_best: 496.785880
step:  58, lambda: 0.03200, attack: 1.000, cls: 32.121699, reg: 496.371326, reg_best: 496.371326
step:  59, lambda: 0.03200, attack: 1.000, cls: 32.219570, reg: 492.050569, reg_best: 492.050569
step:  60, lambda: 0.03200, attack: 1.000, cls: 32.002863, reg: 490.568172, reg_best: 490.568172
step:  61, lambda: 0.03200, attack: 1.000, cls: 32.128994, reg: 489.437230, reg_best: 489.437230
up lambda from 0.03200 to 0.06400
step:  62, lambda: 0.06400, attack: 1.000, cls: 32.225815, reg: 487.382001, reg_best: 487.382001
step:  63, lambda: 0.06400, attack: 1.000, cls: 32.226872, reg: 482.154034, reg_best: 482.154034
step:  64, lambda: 0.06400, attack: 1.000, cls: 32.119699, reg: 479.172878, reg_best: 479.172878
step:  65, lambda: 0.06400, attack: 1.000, cls: 32.119763, reg: 478.265880, reg_best: 478.265880
step:  66, lambda: 0.06400, attack: 1.000, cls: 32.156823, reg: 478.129855, reg_best: 478.129855
step:  67, lambda: 0.06400, attack: 1.000, cls: 32.127724, reg: 472.065880, reg_best: 472.065880
step:  68, lambda: 0.06400, attack: 1.000, cls: 32.222869, reg: 466.014160, reg_best: 466.014160
step:  69, lambda: 0.06400, attack: 1.000, cls: 32.297749, reg: 462.635191, reg_best: 462.635191
step:  70, lambda: 0.06400, attack: 1.000, cls: 32.141181, reg: 457.598611, reg_best: 457.598611
step:  71, lambda: 0.06400, attack: 1.000, cls: 32.201158, reg: 453.537721, reg_best: 453.537721
up lambda from 0.06400 to 0.12800
step:  72, lambda: 0.12800, attack: 1.000, cls: 32.276443, reg: 450.254366, reg_best: 450.254366
step:  73, lambda: 0.12800, attack: 1.000, cls: 32.285994, reg: 444.615146, reg_best: 444.615146
step:  74, lambda: 0.12800, attack: 1.000, cls: 32.422760, reg: 438.288455, reg_best: 438.288455
step:  75, lambda: 0.12800, attack: 1.000, cls: 32.269173, reg: 431.247005, reg_best: 431.247005
step:  76, lambda: 0.12800, attack: 1.000, cls: 32.587649, reg: 425.939119, reg_best: 425.939119
step:  77, lambda: 0.12800, attack: 1.000, cls: 32.672775, reg: 420.691507, reg_best: 420.691507
step:  78, lambda: 0.12800, attack: 1.000, cls: 32.595228, reg: 413.942807, reg_best: 413.942807
step:  79, lambda: 0.12800, attack: 1.000, cls: 32.539441, reg: 404.725877, reg_best: 404.725877
step:  80, lambda: 0.12800, attack: 1.000, cls: 32.553156, reg: 400.360081, reg_best: 400.360081
step:  81, lambda: 0.12800, attack: 1.000, cls: 32.471820, reg: 393.848402, reg_best: 393.848402
up lambda from 0.12800 to 0.25600
step:  82, lambda: 0.25600, attack: 1.000, cls: 32.318468, reg: 382.447055, reg_best: 382.447055
step:  83, lambda: 0.25600, attack: 1.000, cls: 32.098291, reg: 369.054475, reg_best: 369.054475
step:  84, lambda: 0.25600, attack: 1.000, cls: 31.817416, reg: 354.959218, reg_best: 354.959218
step:  85, lambda: 0.25600, attack: 1.000, cls: 31.761747, reg: 342.572705, reg_best: 342.572705
step:  86, lambda: 0.25600, attack: 1.000, cls: 31.667845, reg: 329.647324, reg_best: 329.647324
step:  87, lambda: 0.25600, attack: 1.000, cls: 31.512424, reg: 319.051250, reg_best: 319.051250
step:  88, lambda: 0.25600, attack: 1.000, cls: 31.382306, reg: 307.175563, reg_best: 307.175563
step:  89, lambda: 0.25600, attack: 1.000, cls: 31.417137, reg: 295.107016, reg_best: 295.107016
step:  90, lambda: 0.25600, attack: 1.000, cls: 31.012837, reg: 282.864032, reg_best: 282.864032
step:  91, lambda: 0.25600, attack: 1.000, cls: 30.870341, reg: 273.817790, reg_best: 273.817790
up lambda from 0.25600 to 0.51200
step:  92, lambda: 0.51200, attack: 1.000, cls: 30.628089, reg: 260.487808, reg_best: 260.487808
step:  93, lambda: 0.51200, attack: 1.000, cls: 30.170183, reg: 242.093081, reg_best: 242.093081
step:  94, lambda: 0.51200, attack: 1.000, cls: 29.914044, reg: 224.127159, reg_best: 224.127159
step:  95, lambda: 0.51200, attack: 1.000, cls: 29.692316, reg: 209.390113, reg_best: 209.390113
step:  96, lambda: 0.51200, attack: 1.000, cls: 29.430421, reg: 196.730827, reg_best: 196.730827
step:  97, lambda: 0.51200, attack: 1.000, cls: 29.186200, reg: 183.959333, reg_best: 183.959333
step:  98, lambda: 0.51200, attack: 1.000, cls: 28.780221, reg: 171.663400, reg_best: 171.663400
step:  99, lambda: 0.51200, attack: 1.000, cls: 28.082032, reg: 162.169563, reg_best: 162.169563
step: 100, lambda: 0.51200, attack: 1.000, cls: 28.028101, reg: 154.820625, reg_best: 154.820625
step: 101, lambda: 0.51200, attack: 1.000, cls: 27.870937, reg: 146.750944, reg_best: 146.750944
up lambda from 0.51200 to 1.02400
step: 102, lambda: 1.02400, attack: 1.000, cls: 27.160284, reg: 133.790433, reg_best: 133.790433
step: 103, lambda: 1.02400, attack: 1.000, cls: 25.860000, reg: 116.296812, reg_best: 116.296812
step: 104, lambda: 1.02400, attack: 1.000, cls: 24.669936, reg: 103.121579, reg_best: 103.121579
step: 105, lambda: 1.02400, attack: 1.000, cls: 23.850639, reg: 92.160009, reg_best: 92.160009
step: 106, lambda: 1.02400, attack: 1.000, cls: 22.817182, reg: 83.495166, reg_best: 83.495166
step: 107, lambda: 1.02400, attack: 1.000, cls: 22.327240, reg: 76.685914, reg_best: 76.685914
step: 108, lambda: 1.02400, attack: 1.000, cls: 22.182185, reg: 70.941425, reg_best: 70.941425
step: 109, lambda: 1.02400, attack: 1.000, cls: 21.955394, reg: 65.356773, reg_best: 65.356773
step: 110, lambda: 1.02400, attack: 1.000, cls: 21.564639, reg: 60.927653, reg_best: 60.927653
step: 111, lambda: 1.02400, attack: 1.000, cls: 20.788042, reg: 56.825521, reg_best: 56.825521
up lambda from 1.02400 to 2.04800
step: 112, lambda: 2.04800, attack: 1.000, cls: 19.770967, reg: 50.683641, reg_best: 50.683641
step: 113, lambda: 2.04800, attack: 1.000, cls: 16.868122, reg: 41.223314, reg_best: 41.223314
step: 114, lambda: 2.04800, attack: 1.000, cls: 12.588598, reg: 32.148780, reg_best: 32.148780
step: 115, lambda: 2.04800, attack: 1.000, cls: 7.950292, reg: 22.453539, reg_best: 22.453539
step: 116, lambda: 2.04800, attack: 1.000, cls: 12.907483, reg: 14.739431, reg_best: 14.739431
step: 117, lambda: 2.04800, attack: 1.000, cls: 13.626878, reg: 11.001957, reg_best: 11.001957
step: 118, lambda: 2.04800, attack: 1.000, cls: 13.539459, reg: 8.952910, reg_best: 8.952910
step: 119, lambda: 2.04800, attack: 1.000, cls: 13.659363, reg: 7.587859, reg_best: 7.587859
step: 120, lambda: 2.04800, attack: 1.000, cls: 12.700069, reg: 5.725809, reg_best: 5.725809
step: 121, lambda: 2.04800, attack: 1.000, cls: 11.133486, reg: 4.359292, reg_best: 4.359292
up lambda from 2.04800 to 4.09600
step: 122, lambda: 4.09600, attack: 1.000, cls: 10.566589, reg: 3.564050, reg_best: 3.564050
step: 123, lambda: 4.09600, attack: 1.000, cls: 10.402110, reg: 3.222725, reg_best: 3.222725
step: 124, lambda: 4.09600, attack: 1.000, cls: 10.432637, reg: 3.103423, reg_best: 3.103423
